ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Cluster
463532,Female,Yes,67,Yes,Artist,9.0,Low,3.0,0
465627,Female,No,37,Yes,Healthcare,1.0,Low,1.0,1
465242,Male,No,22,No,Healthcare,7.0,Low,4.0,2
465170,Female,Yes,46,Yes,Entertainment,4.0,Low,3.0,0
467359,Male,Yes,41,Yes,Artist,6.0,Average,2.0,3
460415,Female,No,59,Yes,Entertainment,1.0,Low,2.0,1
465984,Male,,23,No,Healthcare,8.0,High,5.0,3
459432,Male,Yes,84,Yes,Lawyer,0.0,Low,3.0,4
464241,Female,Yes,89,,Artist,1.0,High,2.0,0
467141,Male,Yes,50,Yes,Artist,1.0,Low,3.0,3
466933,Female,Yes,52,No,Engineer,0.0,Low,,0
465035,Female,Yes,74,Yes,Lawyer,12.0,High,2.0,4
461415,Male,No,48,Yes,Entertainment,0.0,Low,3.0,1
461957,Male,Yes,47,Yes,Entertainment,1.0,Average,4.0,3
465523,Female,Yes,45,Yes,Engineer,0.0,High,5.0,0
459631,Male,,53,Yes,Executive,,High,3.0,3
465279,Male,Yes,53,Yes,Healthcare,0.0,High,4.0,3
463782,Female,No,29,Yes,Artist,8.0,Low,1.0,1
463243,Male,No,19,No,Healthcare,0.0,Low,3.0,2
465489,Female,No,50,Yes,Engineer,1.0,Low,5.0,1
467100,Female,No,42,Yes,Artist,0.0,Low,1.0,1
460154,Male,No,29,Yes,Entertainment,8.0,Low,4.0,1
459753,Male,Yes,40,Yes,Marketing,,Average,2.0,4
464030,Male,No,18,No,Entertainment,1.0,Low,4.0,2
463220,Male,Yes,46,No,Engineer,0.0,Average,3.0,3
465237,Male,Yes,68,Yes,Lawyer,,High,2.0,4
467564,Male,Yes,72,Yes,Artist,0.0,Average,2.0,3
465113,Male,Yes,66,Yes,Lawyer,1.0,High,2.0,4
459516,Female,,63,Yes,Artist,,Average,2.0,0
465965,Female,Yes,41,No,Marketing,8.0,Low,2.0,2
460907,Male,Yes,82,No,Lawyer,1.0,High,3.0,4
467314,Male,Yes,43,No,Artist,0.0,Average,2.0,3
459951,Male,Yes,53,Yes,Artist,0.0,Low,1.0,3
467295,Male,No,29,No,Healthcare,0.0,Low,3.0,2
466212,Female,Yes,53,Yes,Artist,0.0,Average,3.0,0
463533,Female,Yes,87,Yes,Artist,1.0,High,2.0,0
467890,Male,Yes,62,Yes,Entertainment,0.0,Average,4.0,3
467541,Male,Yes,43,Yes,Artist,1.0,High,3.0,3
460183,Male,No,36,No,Entertainment,8.0,Low,2.0,2
463634,Female,No,30,Yes,Doctor,0.0,Low,3.0,1
463100,Female,No,37,No,Homemaker,8.0,Low,1.0,1
460550,Female,Yes,59,Yes,Artist,0.0,Average,4.0,0
465867,Female,Yes,35,Yes,Artist,8.0,High,5.0,0
462964,Male,Yes,39,No,Artist,7.0,Average,3.0,3
466685,Female,No,19,No,Healthcare,0.0,Low,5.0,2
460719,Female,Yes,75,Yes,Lawyer,1.0,Low,,4
463005,Female,Yes,40,Yes,Homemaker,10.0,Average,2.0,0
466377,Male,Yes,62,Yes,,8.0,Average,2.0,3
464796,Male,Yes,43,No,Marketing,3.0,High,4.0,4
460682,Male,Yes,43,No,Artist,6.0,Low,2.0,3
459744,Male,Yes,29,Yes,Artist,9.0,Average,2.0,3
460084,Female,No,27,Yes,Healthcare,1.0,Low,2.0,1
461119,Female,No,23,No,Healthcare,6.0,Low,3.0,2
463441,Male,Yes,42,Yes,Artist,8.0,High,4.0,3
466971,Male,No,65,Yes,Executive,9.0,Low,3.0,1
463208,Male,Yes,57,Yes,Executive,1.0,Average,5.0,3
467877,Female,Yes,46,Yes,Artist,0.0,Average,2.0,0
464471,Male,Yes,30,Yes,Doctor,0.0,Low,3.0,3
467360,Male,Yes,51,Yes,Artist,0.0,Average,4.0,3
461576,Male,Yes,39,Yes,Artist,10.0,Low,2.0,3
461966,Female,No,41,Yes,Artist,1.0,Low,1.0,1
463398,Male,No,29,No,Marketing,9.0,Low,4.0,2
466096,Male,Yes,76,Yes,Lawyer,0.0,Low,2.0,4
464433,Male,No,33,Yes,Artist,,Low,,1
461082,Male,No,23,No,Healthcare,8.0,Low,4.0,2
465942,Female,Yes,33,Yes,Marketing,8.0,High,2.0,0
464354,Female,No,43,Yes,Engineer,3.0,Low,2.0,1
464252,Male,Yes,35,Yes,Artist,1.0,Average,4.0,3
463463,Male,Yes,32,No,Doctor,0.0,Low,2.0,3
465592,Male,Yes,65,Yes,Entertainment,1.0,Low,1.0,3
462214,Male,Yes,49,No,Doctor,1.0,Low,2.0,3
466707,Female,Yes,48,Yes,Homemaker,1.0,Low,4.0,0
459956,Female,Yes,39,Yes,Healthcare,8.0,Average,2.0,0
460847,Male,No,27,Yes,Artist,1.0,Low,3.0,1
463222,Female,No,36,Yes,Healthcare,2.0,Low,,1
462816,Male,Yes,76,No,Entertainment,0.0,Low,1.0,4
461979,Male,Yes,35,Yes,Artist,9.0,Average,2.0,3
467170,Male,Yes,35,Yes,Artist,8.0,Low,4.0,3
462609,Female,Yes,48,No,Doctor,4.0,Low,1.0,0
466332,Male,No,23,No,Healthcare,0.0,Low,3.0,2
459594,Female,Yes,42,Yes,Artist,5.0,Low,1.0,0
464147,Male,Yes,41,Yes,Artist,0.0,High,3.0,3
463007,Male,Yes,29,No,Executive,,High,3.0,3
464119,Male,Yes,36,Yes,Artist,0.0,Average,2.0,3
463310,Male,Yes,60,Yes,Entertainment,0.0,Low,2.0,3
465706,Female,Yes,46,Yes,Artist,1.0,Average,3.0,0
459826,Female,No,31,No,,,Low,1.0,1
466174,Female,No,20,No,Healthcare,8.0,Low,4.0,2
463596,Female,No,31,No,Healthcare,0.0,Low,4.0,2
465455,Male,No,26,No,Doctor,0.0,Low,2.0,2
462867,Male,Yes,28,No,Artist,1.0,Low,2.0,3
459140,Female,No,18,No,Healthcare,7.0,Low,6.0,2
464295,Female,No,30,No,Healthcare,7.0,Low,6.0,2
460067,Female,No,39,Yes,Entertainment,11.0,Low,1.0,1
467222,Male,Yes,74,Yes,Entertainment,1.0,Average,2.0,4
461482,Female,No,52,Yes,Artist,9.0,Low,1.0,1
462514,Male,No,25,Yes,Healthcare,,Low,2.0,1
459796,Male,Yes,66,Yes,Artist,,Average,3.0,3
463722,Male,Yes,55,Yes,Executive,9.0,High,2.0,3
462278,Male,No,31,Yes,Healthcare,0.0,Low,4.0,2
463799,Female,No,41,Yes,Artist,0.0,Low,4.0,1
464259,Male,Yes,59,Yes,Artist,1.0,Average,4.0,3
467159,Female,Yes,39,Yes,Homemaker,8.0,High,2.0,0
460669,Male,,48,Yes,Executive,0.0,Low,2.0,3
462003,Male,Yes,79,No,Lawyer,9.0,Low,3.0,4
461216,Female,No,43,No,,,Low,,2
464298,Male,No,26,No,Doctor,1.0,Low,1.0,1
465039,Female,Yes,88,No,Lawyer,0.0,High,2.0,4
467973,Female,Yes,66,Yes,Engineer,0.0,Average,3.0,0
467731,Male,Yes,56,Yes,Artist,,Average,4.0,3
461721,Male,No,26,Yes,Entertainment,7.0,Low,5.0,2
463166,Female,No,41,Yes,Artist,1.0,Low,1.0,1
465944,Female,Yes,36,No,Engineer,4.0,High,3.0,0
461061,Female,No,38,Yes,Engineer,3.0,Low,1.0,1
463010,Male,Yes,81,No,Executive,0.0,Low,1.0,4
464756,Female,No,25,No,Engineer,5.0,Low,3.0,2
467366,Male,No,42,Yes,Artist,,Low,1.0,1
464006,Male,No,32,No,Healthcare,0.0,Low,5.0,2
461206,Male,No,28,Yes,Healthcare,9.0,Low,1.0,1
466216,Male,No,29,No,Entertainment,1.0,Low,4.0,2
463690,Female,No,28,No,Healthcare,7.0,Low,4.0,2
465929,Male,No,26,Yes,Healthcare,8.0,Low,5.0,2
461736,Male,Yes,47,Yes,Entertainment,1.0,Average,4.0,3
460402,Female,Yes,50,Yes,Doctor,1.0,Low,2.0,0
467367,Male,Yes,70,Yes,Lawyer,1.0,Low,2.0,4
464770,Female,No,38,No,Engineer,,Low,1.0,1
464918,Male,No,39,No,Artist,1.0,Low,1.0,1
461639,Male,Yes,60,Yes,Artist,0.0,Average,2.0,3
464254,Male,Yes,63,Yes,Entertainment,0.0,Average,3.0,3
462579,Female,Yes,68,No,Lawyer,1.0,Low,2.0,4
466976,Male,Yes,47,Yes,Artist,0.0,Low,1.0,3
467079,Male,Yes,40,Yes,Artist,1.0,Low,2.0,3
467724,Male,Yes,46,No,Artist,1.0,High,3.0,3
459792,Male,Yes,42,Yes,Artist,6.0,Low,3.0,3
464789,Female,Yes,48,Yes,Artist,0.0,Average,5.0,0
467143,Female,No,53,No,Lawyer,1.0,Low,3.0,2
464370,Male,Yes,65,Yes,Entertainment,0.0,Average,2.0,3
459415,Male,No,26,No,Doctor,0.0,Low,4.0,2
459387,Male,No,35,Yes,Doctor,0.0,Low,1.0,1
467895,Female,No,27,Yes,Healthcare,0.0,Low,4.0,2
459838,Female,Yes,86,No,Lawyer,0.0,High,2.0,4
463695,Female,No,30,Yes,Doctor,1.0,Low,4.0,1
464512,Male,Yes,43,No,Executive,8.0,Low,3.0,3
467419,Female,Yes,38,Yes,Artist,4.0,Low,1.0,0
462511,Female,Yes,66,Yes,Lawyer,1.0,High,2.0,4
464124,Female,Yes,74,Yes,Doctor,1.0,Low,2.0,0
459638,Male,No,25,Yes,Healthcare,,Low,,1
466194,Male,Yes,89,No,Lawyer,0.0,Low,1.0,4
461807,Male,No,30,Yes,Doctor,10.0,Low,4.0,1
460456,Male,Yes,33,No,Executive,0.0,High,5.0,3
462932,Female,Yes,37,Yes,Homemaker,3.0,High,3.0,0
461297,Male,Yes,69,No,Lawyer,0.0,High,2.0,4
464430,Female,Yes,51,Yes,Engineer,6.0,Average,2.0,0
459416,Male,No,19,No,Artist,10.0,Low,3.0,2
464743,Male,Yes,45,Yes,Entertainment,0.0,Average,2.0,3
466276,Female,No,32,No,Doctor,0.0,Low,5.0,2
467829,Female,No,22,No,Doctor,3.0,Low,4.0,2
463813,Female,No,26,No,Engineer,1.0,Low,6.0,2
461733,Female,Yes,43,Yes,Artist,0.0,High,3.0,0
466925,Male,No,19,No,Healthcare,7.0,Low,2.0,2
467846,Male,Yes,48,Yes,Artist,1.0,Average,3.0,3
459596,Female,Yes,61,Yes,Doctor,1.0,Average,2.0,0
460597,Female,No,20,No,Marketing,1.0,Low,2.0,2
467788,Male,No,22,No,Healthcare,0.0,Low,4.0,2
467966,Female,No,31,Yes,Entertainment,9.0,Low,3.0,1
464503,Male,No,25,Yes,Artist,9.0,Low,3.0,1
460242,Male,Yes,41,Yes,Healthcare,8.0,Low,3.0,3
467014,Male,Yes,36,Yes,Executive,9.0,High,3.0,3
466637,Male,Yes,48,Yes,Artist,1.0,High,5.0,3
462553,Male,No,27,No,Artist,1.0,Low,1.0,1
459287,Male,No,35,Yes,Lawyer,1.0,Low,1.0,1
464074,Female,Yes,39,Yes,Doctor,0.0,Average,3.0,0
463734,Male,Yes,38,No,Executive,0.0,Average,3.0,3
466575,Female,Yes,57,Yes,Artist,7.0,Average,3.0,0
459193,Male,No,38,Yes,Artist,1.0,Low,1.0,1
462143,Male,Yes,80,No,Artist,1.0,Low,2.0,3
467700,Male,Yes,57,Yes,Entertainment,,Average,2.0,3
467140,Male,Yes,61,Yes,Entertainment,9.0,Average,2.0,3
463356,Male,No,29,Yes,Healthcare,5.0,Low,4.0,2
466797,Female,No,23,No,Healthcare,1.0,Low,4.0,2
459234,Female,Yes,83,No,Lawyer,1.0,Low,1.0,4
460442,Male,Yes,37,Yes,Entertainment,0.0,Average,3.0,3
463901,Male,Yes,35,No,Artist,0.0,Low,6.0,3
465494,Male,Yes,41,Yes,Doctor,9.0,Average,2.0,3
461552,Female,Yes,38,Yes,Artist,,Average,2.0,0
459239,Male,Yes,81,No,Entertainment,1.0,Low,1.0,4
466379,Female,Yes,58,Yes,Homemaker,2.0,Low,1.0,4
464759,Female,No,38,No,Engineer,8.0,Low,1.0,1
461994,Male,Yes,18,No,Doctor,10.0,Low,2.0,3
461802,Male,No,37,Yes,Artist,1.0,Low,4.0,1
462527,Male,Yes,43,No,Artist,4.0,Average,2.0,3
461800,Female,No,36,Yes,Doctor,4.0,Low,1.0,1
460933,Female,Yes,76,Yes,Lawyer,0.0,High,2.0,4
460189,Male,No,33,No,Entertainment,14.0,Low,1.0,1
459031,Male,Yes,43,No,Executive,1.0,High,5.0,3
464673,Male,Yes,47,No,Executive,1.0,High,7.0,3
459101,Male,Yes,81,No,Lawyer,8.0,Low,2.0,4
460136,Male,No,27,Yes,Artist,10.0,Low,3.0,1
460973,Male,No,29,No,Entertainment,1.0,Low,5.0,2
460187,Female,No,38,Yes,Doctor,4.0,Low,3.0,1
460679,Female,No,19,,Healthcare,9.0,Low,4.0,1
459700,Male,Yes,37,Yes,Executive,0.0,Average,5.0,3
464787,Male,No,47,No,Entertainment,1.0,Low,1.0,1
467201,Female,No,33,Yes,Engineer,,Low,5.0,2
462614,Male,Yes,51,No,Entertainment,1.0,Average,5.0,3
460813,Female,Yes,86,No,Lawyer,1.0,High,2.0,4
462698,Female,Yes,56,Yes,Entertainment,1.0,Average,2.0,0
463344,Male,Yes,59,Yes,Artist,3.0,Average,2.0,3
463633,Male,Yes,33,Yes,Doctor,0.0,Average,2.0,3
466278,Female,No,31,No,,0.0,Low,2.0,1
464964,Female,Yes,71,No,Artist,,High,2.0,0
462317,Female,No,32,No,Entertainment,3.0,Low,6.0,2
467353,Male,Yes,26,No,Artist,3.0,Low,2.0,3
464169,Male,,89,No,Lawyer,1.0,High,2.0,4
464553,Male,Yes,70,Yes,Artist,1.0,Low,2.0,3
463518,Male,Yes,30,No,Executive,5.0,High,4.0,3
459711,Male,Yes,37,No,Executive,9.0,High,6.0,3
460788,Female,No,30,Yes,Doctor,0.0,Low,9.0,2
459392,Female,No,23,No,Doctor,0.0,Low,3.0,2
467887,Female,No,42,Yes,Artist,0.0,Low,2.0,1
467743,Male,Yes,48,No,Executive,1.0,High,4.0,3
460368,Male,No,28,Yes,Healthcare,0.0,Low,7.0,2
463126,Female,Yes,65,Yes,Artist,3.0,Average,2.0,0
467046,Female,No,28,No,Doctor,0.0,Low,5.0,2
463099,Male,Yes,85,Yes,Lawyer,,Low,1.0,4
462439,Male,No,18,No,Healthcare,1.0,Low,4.0,2
464182,Male,Yes,35,Yes,Artist,4.0,Average,2.0,3
464810,Female,No,27,No,Engineer,1.0,Low,1.0,1
464234,Male,Yes,68,Yes,Entertainment,0.0,Low,3.0,3
464683,Male,Yes,52,No,Engineer,0.0,Average,6.0,3
463349,Male,No,20,No,Healthcare,5.0,Low,5.0,2
465866,Male,Yes,35,Yes,Artist,7.0,Low,3.0,3
465261,Female,No,21,Yes,Healthcare,0.0,Low,4.0,2
459780,Female,No,42,No,Entertainment,1.0,Low,3.0,2
462031,Female,Yes,50,Yes,Artist,0.0,Average,2.0,0
464933,Male,No,25,No,,0.0,Low,1.0,1
463941,Female,No,32,No,Artist,1.0,Low,6.0,2
466842,Male,No,19,No,Healthcare,8.0,Low,5.0,2
459014,Male,No,22,No,Healthcare,0.0,Low,4.0,2
462420,Male,No,27,Yes,Healthcare,1.0,Low,3.0,1
465250,Male,No,22,No,Healthcare,0.0,Low,4.0,2
466513,Female,Yes,55,Yes,Artist,1.0,Average,3.0,0
461791,Female,No,22,No,Lawyer,8.0,Low,1.0,2
467160,Male,Yes,40,No,,0.0,Average,2.0,3
464586,Female,No,46,Yes,Artist,1.0,Low,1.0,1
461391,Male,Yes,65,Yes,Entertainment,3.0,Low,3.0,3
466658,Female,No,18,No,Healthcare,0.0,Low,4.0,2
459728,Female,Yes,53,Yes,Artist,2.0,Average,4.0,0
464618,Male,,35,Yes,Artist,5.0,Low,1.0,3
462219,Male,Yes,59,No,Executive,0.0,Low,5.0,3
467553,Female,No,32,Yes,Healthcare,8.0,Low,3.0,1
459655,Male,Yes,39,Yes,Artist,1.0,Average,3.0,3
462182,Male,Yes,88,No,Artist,7.0,Low,1.0,3
459119,Male,Yes,61,Yes,Executive,9.0,High,3.0,3
460721,Male,No,21,No,Healthcare,1.0,Low,4.0,2
459517,Male,No,31,Yes,Healthcare,1.0,Low,4.0,2
461441,Male,Yes,58,Yes,Artist,1.0,Average,4.0,3
465390,Female,No,27,Yes,Marketing,3.0,Low,3.0,2
466160,Female,Yes,51,Yes,Engineer,1.0,Average,2.0,0
463842,Female,Yes,48,Yes,Engineer,0.0,High,4.0,0
465902,Male,No,25,Yes,Executive,3.0,Low,3.0,1
467034,Male,Yes,89,No,Executive,0.0,High,2.0,4
466247,Female,,51,Yes,Artist,0.0,Low,4.0,0
465747,Female,No,40,Yes,Artist,6.0,Low,1.0,1
464203,Male,No,56,Yes,Artist,2.0,Low,1.0,1
462373,Male,Yes,36,Yes,Entertainment,9.0,High,3.0,3
465364,Female,No,38,Yes,Doctor,5.0,Low,5.0,1
464280,Male,Yes,47,Yes,Entertainment,1.0,Low,4.0,3
460993,Male,Yes,61,Yes,Artist,1.0,Average,4.0,3
464227,Male,Yes,89,Yes,Lawyer,0.0,High,2.0,4
461141,Male,Yes,55,No,Homemaker,2.0,Low,1.0,4
465297,Male,Yes,88,No,,,High,3.0,4
467282,Female,Yes,43,Yes,Artist,4.0,Average,2.0,0
459790,Male,No,28,No,Doctor,10.0,Low,3.0,2
464670,Male,Yes,42,No,Entertainment,0.0,Average,4.0,3
462093,Male,No,33,Yes,Artist,1.0,Low,,1
459398,Female,Yes,60,No,Lawyer,,High,2.0,4
461136,Male,No,59,Yes,Artist,1.0,Low,1.0,1
461379,Male,No,31,Yes,Healthcare,0.0,Low,,1
461956,Female,No,31,Yes,Artist,2.0,Low,,1
460283,Male,Yes,43,Yes,Doctor,14.0,Low,2.0,3
460337,Female,No,42,Yes,Marketing,10.0,Low,3.0,1
463275,Male,Yes,29,No,Entertainment,7.0,Average,2.0,3
461234,Female,No,53,Yes,Artist,3.0,Low,,1
466861,Female,No,21,No,Healthcare,8.0,Low,7.0,2
463177,Male,No,41,Yes,Entertainment,7.0,Low,2.0,1
461874,Male,Yes,48,Yes,Doctor,0.0,Average,3.0,3
462506,Male,No,31,No,Healthcare,1.0,Low,4.0,2
466868,Male,No,26,Yes,Doctor,4.0,Low,3.0,1
461253,Female,No,18,No,Healthcare,0.0,Low,5.0,2
460466,Female,No,19,No,Healthcare,8.0,Low,,2
461830,Male,Yes,42,Yes,Executive,1.0,High,3.0,3
464748,Female,Yes,52,No,Engineer,9.0,Average,5.0,0
461904,Female,Yes,50,Yes,Artist,4.0,Average,2.0,0
466737,Male,No,33,No,Entertainment,1.0,Low,,2
459153,Female,Yes,75,Yes,,0.0,High,2.0,0
467562,Male,Yes,71,Yes,Executive,0.0,High,3.0,4
465168,Female,Yes,59,No,Entertainment,8.0,Average,2.0,0
459162,Female,Yes,85,Yes,Lawyer,0.0,High,2.0,4
462831,Male,Yes,29,No,Executive,1.0,High,3.0,3
465576,Male,Yes,43,No,Executive,4.0,Average,5.0,3
464474,Female,No,52,Yes,Artist,1.0,Low,1.0,1
460566,Male,Yes,36,Yes,Homemaker,,Average,2.0,3
465169,Female,No,59,Yes,Doctor,0.0,Low,4.0,1
460235,Female,No,23,No,Healthcare,1.0,Low,3.0,2
462580,Female,No,39,Yes,Artist,0.0,Low,1.0,1
467313,Male,Yes,39,Yes,Entertainment,1.0,Average,2.0,3
460400,Female,Yes,46,Yes,Entertainment,5.0,Low,2.0,0
463406,Male,No,33,No,Marketing,0.0,Low,4.0,2
459135,Male,Yes,53,Yes,Executive,0.0,High,4.0,3
465862,Female,,50,Yes,Artist,8.0,Average,1.0,0
462972,Female,Yes,62,Yes,Artist,1.0,Low,1.0,0
466284,Male,Yes,46,Yes,Artist,1.0,Average,5.0,3
464410,Male,Yes,40,Yes,Artist,0.0,Average,2.0,3
466005,Male,No,62,Yes,Entertainment,1.0,Low,4.0,1
460821,Female,No,31,Yes,Healthcare,,Low,2.0,1
459206,Female,No,25,No,Artist,1.0,Low,3.0,2
467571,Male,No,23,No,Marketing,0.0,Low,,2
461156,Male,No,22,No,Marketing,3.0,Low,6.0,2
465515,Female,Yes,47,Yes,Artist,1.0,High,6.0,0
460883,Male,Yes,68,Yes,Artist,0.0,High,2.0,3
465380,Male,No,25,No,Entertainment,5.0,Low,2.0,2
467435,Female,No,30,No,Artist,0.0,Low,,2
461218,Male,Yes,27,No,Executive,0.0,Low,6.0,2
467186,Male,Yes,38,Yes,Entertainment,2.0,Average,3.0,3
459827,Female,No,33,No,,,Low,1.0,1
461859,Female,Yes,46,No,Artist,5.0,Low,5.0,0
467821,Female,Yes,37,Yes,Artist,1.0,Low,2.0,0
462525,Female,Yes,41,Yes,Artist,0.0,Average,2.0,0
462787,Female,No,29,No,Artist,1.0,Low,1.0,1
459055,Female,No,19,No,Entertainment,1.0,Low,5.0,2
462605,Male,Yes,82,No,Executive,1.0,High,2.0,4
461252,Female,Yes,48,Yes,Doctor,1.0,Low,1.0,0
464340,Male,Yes,67,Yes,Artist,1.0,High,2.0,3
461872,Female,Yes,77,Yes,Lawyer,0.0,High,2.0,4
459746,Male,,56,Yes,Artist,1.0,Average,2.0,3
466274,Male,Yes,69,Yes,Executive,0.0,Low,,3
467499,Male,Yes,40,Yes,Artist,,Low,3.0,3
467423,Male,Yes,61,Yes,Artist,0.0,Low,1.0,3
463865,Male,Yes,46,Yes,Artist,0.0,Average,5.0,3
467504,Female,,31,No,Doctor,1.0,Low,4.0,0
458984,Male,Yes,39,Yes,Artist,0.0,Average,3.0,3
459142,Female,Yes,89,Yes,Artist,0.0,High,3.0,0
462993,Male,Yes,30,No,Artist,,Average,3.0,3
467947,Female,,59,Yes,Artist,1.0,Average,4.0,0
466389,Female,Yes,47,Yes,Engineer,0.0,Average,2.0,0
460632,Female,No,22,No,Healthcare,0.0,Low,3.0,2
465626,Female,No,42,Yes,Artist,7.0,Low,3.0,1
461768,Male,Yes,69,Yes,Artist,0.0,High,2.0,3
462242,Female,No,30,Yes,Entertainment,0.0,Low,5.0,2
466949,Male,Yes,39,No,Executive,12.0,High,7.0,3
465479,Male,No,27,No,Artist,1.0,Low,1.0,1
464845,Male,Yes,30,No,Engineer,1.0,Average,3.0,3
465066,Male,Yes,47,Yes,Executive,7.0,High,4.0,3
466817,Female,Yes,81,No,Lawyer,0.0,High,2.0,4
466436,Male,Yes,42,No,Doctor,0.0,Average,3.0,3
467974,Female,No,43,Yes,Artist,1.0,Low,1.0,1
460341,Female,No,31,No,Entertainment,11.0,Low,5.0,2
467463,Female,Yes,39,Yes,Artist,8.0,Average,3.0,0
466235,Female,Yes,57,Yes,Artist,0.0,Average,4.0,0
459371,Male,Yes,35,Yes,,,Low,2.0,3
460233,Male,No,43,Yes,Doctor,0.0,Low,,1
466094,Female,No,31,No,Healthcare,0.0,Low,3.0,2
461451,Female,No,28,Yes,Engineer,1.0,Low,6.0,2
460473,Male,Yes,58,Yes,Artist,0.0,Average,2.0,3
461786,Male,Yes,71,Yes,Lawyer,0.0,High,2.0,4
466745,Female,Yes,36,Yes,Homemaker,0.0,Average,2.0,0
460124,Female,No,43,Yes,Artist,1.0,Low,3.0,1
459910,Male,Yes,69,Yes,Artist,1.0,Low,2.0,3
464082,Male,Yes,77,Yes,Lawyer,0.0,Low,1.0,4
461487,Male,Yes,50,Yes,Artist,1.0,Average,4.0,3
465188,Female,Yes,50,Yes,Artist,1.0,Average,4.0,0
467255,Female,No,40,Yes,Healthcare,6.0,Low,2.0,1
466993,Female,Yes,43,Yes,Engineer,9.0,Average,2.0,0
467151,Male,No,37,No,Entertainment,,Low,1.0,1
467480,Male,Yes,35,Yes,Artist,,Average,,3
464403,Female,Yes,65,Yes,Lawyer,0.0,High,3.0,4
461518,Female,Yes,46,Yes,Artist,0.0,Average,4.0,0
464848,Male,Yes,35,No,Entertainment,1.0,Average,4.0,3
460715,Female,Yes,86,No,Lawyer,0.0,High,2.0,4
466963,Male,No,63,No,Entertainment,7.0,Low,1.0,1
466508,Female,Yes,40,Yes,Artist,9.0,Average,5.0,0
460125,Female,Yes,55,Yes,Artist,10.0,Low,1.0,0
462325,Male,No,37,Yes,Healthcare,1.0,Low,4.0,2
461537,Male,No,31,Yes,Artist,0.0,Low,1.0,1
461679,Male,No,28,Yes,Healthcare,4.0,Low,4.0,2
463559,Female,Yes,48,Yes,Engineer,1.0,High,3.0,0
464330,Male,No,38,Yes,Artist,,Low,2.0,1
467018,Male,Yes,57,Yes,Artist,1.0,Average,5.0,3
463160,Female,No,48,No,Entertainment,,Low,1.0,1
467736,Female,Yes,79,Yes,Lawyer,4.0,High,,4
466104,Male,Yes,81,Yes,Lawyer,1.0,Low,1.0,4
467825,Female,No,21,No,Marketing,1.0,Low,8.0,2
466599,Female,No,33,Yes,Healthcare,1.0,Low,2.0,1
466724,Male,No,38,Yes,Artist,0.0,Low,2.0,1
463062,Female,Yes,37,Yes,Artist,,Average,3.0,0
467881,Female,No,33,Yes,Artist,10.0,Low,1.0,1
462578,Male,Yes,38,Yes,Artist,8.0,Average,2.0,3
459177,Female,Yes,39,Yes,Artist,1.0,Average,4.0,0
459232,Female,Yes,59,Yes,Artist,0.0,High,2.0,0
459302,Female,Yes,57,Yes,Artist,,Average,4.0,0
467019,Male,Yes,80,Yes,Lawyer,1.0,Low,1.0,4
462122,Male,Yes,42,No,Entertainment,6.0,Low,3.0,3
459776,Male,Yes,75,Yes,Lawyer,2.0,Low,1.0,4
466074,Female,No,29,No,Engineer,9.0,Low,2.0,1
461528,Female,No,33,Yes,Engineer,1.0,Low,2.0,1
464375,Female,Yes,63,Yes,Artist,1.0,Low,2.0,0
460138,Male,No,33,Yes,Entertainment,9.0,Low,6.0,2
460232,Male,No,22,No,Healthcare,8.0,Low,4.0,2
464444,Male,Yes,36,Yes,Artist,8.0,Average,2.0,3
467783,Female,Yes,53,Yes,Artist,0.0,Average,3.0,0
460497,Male,Yes,35,Yes,Entertainment,6.0,Low,5.0,3
465124,Female,Yes,29,Yes,Healthcare,6.0,Average,2.0,0
464602,Female,Yes,31,Yes,Healthcare,0.0,Low,1.0,0
465581,Male,Yes,38,Yes,Artist,0.0,Low,4.0,3
462750,Male,No,22,No,Healthcare,9.0,Low,8.0,2
461258,Female,Yes,57,Yes,Artist,1.0,Average,3.0,0
464958,Female,Yes,42,No,Engineer,1.0,Average,6.0,0
462537,Male,No,78,Yes,Entertainment,,Low,1.0,1
462268,Female,Yes,77,Yes,Lawyer,6.0,High,2.0,4
460920,Male,Yes,79,Yes,Lawyer,1.0,High,2.0,4
463816,Male,Yes,53,Yes,Healthcare,3.0,High,4.0,3
461712,Female,Yes,42,Yes,Artist,1.0,Low,2.0,0
461846,Female,No,72,Yes,Artist,1.0,Low,2.0,1
464315,Male,Yes,71,No,Executive,1.0,Average,2.0,4
467607,Female,No,25,No,Engineer,9.0,Low,1.0,1
459259,Male,Yes,74,Yes,Lawyer,,High,2.0,4
465224,Male,Yes,61,Yes,Executive,0.0,Low,3.0,3
463181,Male,Yes,48,Yes,Doctor,5.0,Average,3.0,3
467932,Female,No,28,No,Healthcare,0.0,Low,4.0,2
466876,Female,Yes,43,Yes,Entertainment,0.0,Average,2.0,0
463401,Female,No,18,No,Healthcare,,Low,3.0,2
464071,Male,Yes,82,Yes,Lawyer,0.0,High,2.0,4
464202,Male,Yes,40,Yes,Artist,14.0,Low,1.0,3
467163,Male,No,32,No,Healthcare,9.0,Low,3.0,2
463453,Male,No,27,Yes,Healthcare,,Low,4.0,2
466795,Male,,55,Yes,Entertainment,,Average,5.0,3
461932,Female,No,21,No,Healthcare,3.0,Low,2.0,2
467280,Female,No,28,No,Entertainment,10.0,Low,2.0,1
